LSOA21CD,LSOA21NM,LSOA21NMW,BNG_E,BNG_N,LAT,LONG,GlobalID,all,G1,G2,G3,G4,weighted_density_all,weighted_density_G1,weighted_density_G2,weighted_density_G3,weighted_density_G4,local_d_index,local_q_G1,local_q_G2,local_q_G3,local_q_G4,local_p_G1_G2,local_p_G1_G3,local_p_G1_G4,local_p_G2_G1,local_p_G2_G3,local_p_G2_G4,local_p_G3_G1,local_p_G3_G2,local_p_G3_G4,local_p_G4_G1,local_p_G4_G2,local_p_G4_G3
E01000741,Bromley 005B,NA,534063,170172,51.4147,-0.07355,92c469e0-87c3-41bb-8325-1bb20045c2bb,1479,783,290,283,123,1294.7556883403545,619.4919981854086,278.89891094800186,281.83643088673966,114.52834832020413,1.880761031635286e-5,1.3830396106171499e-4,4.200144681941901e-5,4.091707625747691e-5,1.4874042309202281e-5,6.2265249967543e-5,6.292106254367836e-5,2.556889237139e-5,9.329387529122037e-5,4.244382964217189e-5,1.724766982752327e-5,8.993798726054517e-5,4.049060645382865e-5,1.6627251300041755e-5,8.045475488269582e-5,3.622119992364546e-5,3.660270194034052e-5
E01000742,Bromley 005C,NA,534624,170482,51.4174,-0.06537,be421a2d-5ac1-4225-93ad-08c047d6afe7,1644,831,327,356,130,1279.32304345408,599.9622348357807,275.6781261378637,287.07801541107045,116.60466706936514,1.7447455855302468e-5,1.4386981944476926e-4,4.737804109719756e-5,5.306138307883197e-5,1.619861167265537e-5,6.610709796289569e-5,6.884077004456518e-5,2.79615806189515e-5,1.0310950606433332e-4,4.9337225999010866e-5,2.0039677380042387e-5,1.1089259457875531e-4,5.095431162330538e-5,2.1552346665374964e-5,8.334619449307255e-5,3.82969483485261e-5,3.988061034155845e-5
E01000743,Bromley 009A,NA,534476,169714,51.4105,-0.067780000000000007,6ad35b64-269f-48e4-a22f-88e8ed123271,1450,528,334,393,195,1233.0109003128293,545.4120681857672,276.49797430503634,291.7666271008343,119.33423072119162,7.668810471276292e-6,8.622173008949866e-5,5.035919357101907e-5,6.176893373809582e-5,2.5800698542046764e-5,4.371031574369571e-5,4.612406809165653e-5,1.8865009470556934e-5,9.93371180630621e-5,5.3140107404637216e-5,2.1734609953804918e-5,1.1546735908244018e-4,5.8536458481466513e-5,2.5263849616208715e-5,1.1792100445456089e-4,5.9780339969661296e-5,6.308150431744977e-5
E01000744,Bromley 009B,NA,534431,169280,51.4066,-0.0686,6aee408f-9f61-4598-970e-142c38a90181,1157,337,237,395,188,1225.6289156052644,526.0025984208532,280.8720382299983,296.6307277613968,122.12355119301618,4.125130789760094e-6,5.3392932602122155e-5,3.6517842863572905e-5,6.349844494478828e-5,2.5609258653302164e-5,2.8510470959757985e-5,3.01100878638831e-5,1.2396392256533049e-5,6.838872376193771e-5,3.8566723740679674e-5,1.587800864946247e-5,1.1259907996958637e-4,6.01250510716612e-5,2.6142455471199342e-5,1.1030252939482972e-4,5.8898751348491234e-5,6.220334208716727e-5
E01000745,Bromley 005D,NA,534885,170998,51.422,-0.06142,7cc44515-3223-4e7b-84c4-7bf92f60c17b,1447,805,281,252,109,1274.966749276297,608.0660704017714,271.78839345445607,278.0728422237532,117.03944319631628,1.790838394939979e-5,1.417335861107822e-4,4.02759348725564e-5,3.65064088475301e-5,1.3679134429004643e-5,6.335091784045065e-5,6.481575448264884e-5,2.7280620985253334e-5,9.010844480309618e-5,4.1207218383691854e-5,1.7343908368497012e-5,7.982911382096087e-5,3.568136367476666e-5,1.5365361573763283e-5,7.10684987179111e-5,3.176561566574272e-5,3.250011864336894e-5
E01000746,Bromley 005E,NA,533779,170447,51.4173,-0.07752,6fadfa9a-e628-40b5-9df3-9e45126ab60e,1576,898,300,279,99,1310.6452221205554,639.2826411344087,281.2464029469459,277.17298386092165,112.94319417827936,2.328845771652951e-5,1.6169965119845403e-4,4.328429466171487e-5,3.9190319771030655e-5,1.1662961530882868e-5,7.11382451690557e-5,7.010791773168553e-5,2.85677631907219e-5,9.8386674179797e-5,4.2657388610107915e-5,1.738214763148497e-5,9.039009062549117e-5,3.976627271680121e-5,1.5969377080521565e-5,6.60148573374215e-5,2.9042617416076555e-5,2.8621980028891684e-5
E01000747,Bromley 042B,NA,540419,161282,51.3333,0.014287,75e663b6-36dd-41f9-a043-3f108314b7d1,1525,635,485,290,115,1471.343672496463,607.468988475049,469.2953856031031,287.297063407598,107.28223501071291,2.9655930732704273e-5,9.678514264704168e-5,1.0401145191487986e-4,3.761178233938702e-5,1.1463315837371771e-5,7.477060014736929e-5,4.577367370436994e-5,1.709276788774178e-5,1.3463531375522536e-4,6.367457599759528e-5,2.3777308216652158e-5,7.952741006626973e-5,6.143827467926637e-5,1.4044961073553341e-5,6.490924499851137e-5,5.0145126317067715e-5,3.0698250988729423e-5
E01000748,Bromley 042C,NA,543985,158540,51.3078,0.064332,52f86baa-19bb-4960-ad36-6f5980273d73,1417,556,498,274,89,1415.2551135163644,554.9493660105643,496.69294829655,274.6446615569492,88.96813765230094,3.760267604028513e-5,8.04856399643834e-5,1.1751406958035019e-4,3.5317979257700334e-5,7.648715456503168e-6,7.203657172694782e-5,3.9832375171668804e-5,1.2903262773073395e-5,1.3129712961417063e-4,6.497900157182327e-5,2.104923767160977e-5,7.136381274161758e-5,6.387231831100456e-5,1.144087353596219e-5,4.770977459335253e-5,4.270138873333715e-5,2.361158638732493e-5
E01000749,Bromley 036A,NA,544716,162176,51.3403,0.076287,b7e93da6-4c15-4776-a840-bb0eb7691dac,1318,580,402,257,79,1315.6750697415598,581.6528595898974,399.40806085309254,255.7522886648957,78.861860633674,2.7278333075104314e-5,9.466037025062313e-5,8.205432841741593e-5,3.31827871998427e-5,6.4735751869917466e-6,6.500116744563811e-5,4.162208770800611e-5,1.2834275295233642e-5,1.1949467084810094e-4,5.254170945571848e-5,1.6201368090124935e-5,7.546701992270682e-5,5.182152135715824e-5,1.0231995784873081e-5,4.7746445354297663e-5,3.278642034878669e-5,2.0994073137686848e-5
E01000750,Bromley 036B,NA,544183,164754,51.3636,0.069684,a7045470-fd4b-48ae-b700-13e1a0fe2df0,1114,360,256,367,131,1269.3732973820602,584.4426532107752,337.6652453779092,255.60325082173262,91.6621479716431,1.830622490753162e-5,6.118994028516315e-5,4.578721535966533e-5,4.908535477404671e-5,1.2932148969728166e-5,3.5352854702748256e-5,2.6761133138643143e-5,9.596837824859875e-6,7.925009160473899e-5,3.465965553815592e-5,1.2429335168355788e-5,1.122347813875961e-4,6.484431755447365e-5,1.760255019478304e-5,8.245605872036865e-5,4.7639482073645545e-5,3.606177020634559e-5
E01000751,Bromley 036C,NA,543288,164252,51.3593,0.056635,84c8eb4b-a799-481f-a152-edb9cecfad96,1661,853,427,270,111,1456.501325614884,697.893812469256,392.35948559588616,260.86190150908425,105.38612604065787,3.5434132467440954e-5,1.508872272867063e-4,7.734075536933315e-5,3.211976734634408e-5,1.097979587059948e-5,8.482957410345236e-5,5.639930935077251e-5,2.2784870805059213e-5,1.375667891448625e-4,5.1420335815642376e-5,2.0773405238447707e-5,8.593124085689826e-5,4.8310984933276034e-5,1.2976129631718358e-5,7.271100939141259e-5,4.08785029072443e-5,2.7178249515321988e-5
E01000752,Bromley 036D,NA,544473,164211,51.3586,0.073626,f20c521c-2c72-4b88-8d95-307bc5c60479,1376,599,378,291,108,1282.3776265972003,581.004118760996,338.2658376714892,267.3311223952536,95.7765477694617,1.969093364213502e-5,1.0018785633215718e-4,6.704112124067756e-5,4.029354088836231e-5,1.1027212236575077e-5,5.833027349096837e-5,4.6098351489772636e-5,1.6515626478483057e-5,1.15149575361544e-4,5.2982524961069056e-5,1.8982014841421334e-5,8.7571970692548e-5,5.098519109645677e-5,1.4435940750621375e-5,6.689378430430959e-5,3.894616449702224e-5,3.077911130384501e-5
E01000753,Bromley 031A,NA,544127,165957,51.3744,0.069367,ec0fe8cd-7322-4c8c-85c2-199fd8cd1cd1,1467,744,448,215,60,1272.424527376385,634.285900263629,358.15985130315164,209.7906857453265,70.18809006427794,4.150921941859751e-5,1.3691497269295615e-4,8.478717105996783e-5,2.354515131012314e-5,4.524612325968714e-6,7.731126648172813e-5,4.528476196320863e-5,1.5150581828363567e-5,1.5015448250523878e-4,4.966374286329851e-5,1.6615624495597944e-5,7.118694255909076e-5,4.019686509047873e-5,7.877323985384749e-6,4.088867213643708e-5,2.308845384436709e-5,1.3523968549755954e-5
E01000754,Bromley 031B,NA,545117,166172,51.3761,0.083668,2c30a934-d8f8-4540-be14-e1d0da0f0d67,1322,665,359,240,58,1258.3561932047307,655.2057420375886,332.3023614250614,206.11381319027302,64.73427655180768,3.881127717940365e-5,1.2782645132915403e-4,6.374286027965247e-5,2.611100597130469e-5,4.0790350087883846e-6,6.483006619747647e-5,4.021148720110161e-5,1.262924348807512e-5,1.2568279048641827e-4,3.953713702048676e-5,1.2417449962891123e-5,8.300307862910357e-5,4.209688234450607e-5,8.200697737962706e-6,4.1285811815500445e-5,2.09390301082777e-5,1.2987639695411337e-5
E01000755,Bromley 031C,NA,544661,166027,51.3749,0.077062,62404179-d419-476a-87e1-70959b4d168c,1228,646,338,189,55,1247.4117237538185,646.8920249591597,337.500527269495,201.35487670317087,61.664294821993025,3.7245489917820945e-5,1.2367430452459176e-4,6.14877493331288e-5,2.0263897987631942e-5,3.716938442544623e-6,6.452412671090358e-5,3.8495488239280355e-5,1.1789121649151332e-5,1.1785443714144994e-4,3.668396694338045e-5,1.1234348975672142e-5,6.510174582018773e-5,3.3965287393773565e-5,6.205754736172475e-6,3.8992707898261225e-5,2.0343517878674425e-5,1.2137067065671165e-5
E01000756,Bromley 033D,NA,543377,165585,51.3712,0.058449,9e00939b-7a8a-479b-90eb-a8b8110a3f4c,1295,647,385,165,98,1314.246403747017,630.4189670036483,380.9553030460935,216.0595236013797,86.81261009589534,3.3653244128532776e-5,1.1457285560294232e-4,7.503522995734967e-5,1.8017287822062943e-5,8.849746355448056e-6,6.923512649774481e-5,3.9266833478819063e-5,1.5777394338730277e-5,1.2417108196252123e-4,4.2556373171010495e-5,1.709912976576962e-5,5.257088318841318e-5,3.176801109210095e-5,7.239337366900894e-6,6.426540970814161e-5,3.883488586504531e-5,2.2025279270362122e-5
E01000757,Bromley 031D,NA,544546,165427,51.3695,0.075167,930c0621-61fe-4542-bb88-6e7e8f897012,1214,663,343,163,45,1244.9194594999792,622.3100038212939,337.0471225374556,215.93790077524437,69.62443236598533,3.183635874238589e-5,0.00012235001826453801,6.243825405230715e-5,1.8779502343130757e-5,3.440579972296971e-6,6.62655611274887e-5,4.245473468468308e-5,1.3688596550478454e-5,1.1528343522223118e-4,4.000267204959828e-5,1.289798282087979e-5,5.4120523228942524e-5,2.931202537726654e-5,6.055037981114183e-6,3.0752241173798386e-5,1.6655612693931677e-5,1.0670846302369594e-5
E01000758,Bromley 031E,NA,545195,165468,51.3697,0.0845,025d1625-33fa-4b01-8bfb-9f36301bc415,1087,608,268,165,46,1260.5947686363368,643.8983038458214,335.91646264578685,212.84688545325386,67.93311669147458,3.0106586014491933e-5,1.146490189971695e-4,4.801731192431472e-5,1.850480864992337e-5,3.3889300312079873e-6,5.981145264293234e-5,3.789835517203285e-5,1.209580012803189e-5,9.204153157537948e-5,3.0425228970408607e-5,9.710645404137408e-6,5.5980217315860134e-5,2.9204420118163352e-5,5.9060733855311155e-6,3.212168681818834e-5,1.6757620490277447e-5,1.0618137916998332e-5
E01000759,Bromley 034A,NA,538965,164093,51.3589,-0.00548,fa559b6c-2e96-46c8-92dc-aae7812da0f1,1243,589,386,202,66,1202.5037843769294,517.7410822256813,357.9400102568579,245.91226908898602,80.91042280540408,2.09182818251274e-5,9.361952931415505e-5,7.725353500423909e-5,2.7438095925098e-5,6.071006328453207e-6,6.472380970599492e-5,4.4466610193879546e-5,1.4630470634256878e-5,1.1174310686908735e-4,5.307479338340847e-5,1.746274795019317e-5,5.776787604416664e-5,3.9937789087311965e-5,9.027723384844915e-6,3.884801583909639e-5,2.6857554220206716e-5,1.8451701154425403e-5
E01000760,Bromley 034B,NA,539223,164996,51.367,-0.00142,2ecc1155-43ea-4f73-8e9c-64948e5ce4ca,1253,524,373,276,80,1199.8444358942318,538.4080933947795,351.33771443348087,232.60337586352958,77.49525220244188,2.478914417240347e-5,8.680463352345051e-5,7.343716854997454e-5,3.553931141837662e-5,7.0638077734832985e-6,5.6644285103647235e-5,3.750138797290761e-5,1.2494141618164547e-5,1.1253891705608179e-4,4.861912802651081e-5,1.6198181020759725e-5,8.22630059873161e-5,5.3680650162179805e-5,1.1840446817436087e-5,4.907670040860291e-5,3.202495646894451e-5,2.120214449100773e-5
E01000761,Bromley 034C,NA,539874,164179,51.3595,0.007606,fd17fd8d-b225-4a92-a6ef-7da922620c0a,1172,527,365,214,66,1203.9946669405224,546.7406042749715,361.44580861137007,224.94206746519794,70.86618658898296,2.6500264578106572e-5,8.834711327399592e-5,7.367476450195908e-5,2.655637226198716e-5,5.310766008752314e-6,5.840556480736503e-5,3.634810028567036e-5,1.1451176234067044e-5,1.1144405137348768e-4,4.5850729078176185e-5,1.4444902897487825e-5,6.454749519058429e-5,4.267182903661884e-5,8.36637118637509e-6,4.097315739068739e-5,2.708702424630928e-5,1.6857329896432737e-5
E01000762,Bromley 018D,NA,540131,167681,51.3909,0.012672,956bc377-7099-48ff-be5c-e814dc876f99,1331,717,332,213,69,1313.9011797829316,686.2151447241753,339.07235018427974,212.59772984782595,76.01595502665073,3.777136422123443e-5,1.3824254961074858e-4,5.760696825225899e-5,2.2892033821175095e-5,5.457451382405366e-6,6.83083527846424e-5,4.282920952937283e-5,1.531391359513663e-5,1.1658507110609464e-4,3.611946142818769e-5,1.2914791505427916e-5,7.389006605513867e-5,3.6510529598786464e-5,8.185222930953176e-6,4.92657862272398e-5,2.4343190394698983e-5,1.526313488066402e-5
E01000763,Bromley 027A,NA,540847,167229,51.3866,0.022777,78993b49-d384-4ee8-8030-0d3dc4bea11d,1090,530,337,180,43,1339.4256629601489,666.3005169704902,356.9877908007513,235.58586529100396,80.55148989790332,2.698028534331059e-5,9.733126937086563e-5,6.0390956833718814e-5,2.102867818666264e-5,3.535266425967651e-6,5.2147753068720813e-5,3.441370782490735e-5,1.1766730719533004e-5,1.1271681215873314e-4,3.9853620174265566e-5,1.362674487663677e-5,5.9474786951551565e-5,3.186516033143057e-5,7.1901230425130186e-6,2.9242784338765857e-5,1.566758048669078e-5,1.0339458662421371e-5
E01000764,Bromley 027B,NA,539867,167088,51.3856,0.008647,2a405240-c0e0-42b7-a67d-003bd9ce3b56,1348,571,347,322,108,1239.119903390633,625.4569061191221,335.7992173430562,210.31819801198654,67.54558191646821,3.688545679809288e-5,1.0640086307075225e-4,6.322707392117156e-5,3.630180722488907e-5,8.048336045472294e-6,5.712516113297089e-5,3.5778704446343904e-5,1.1490652900648637e-5,1.1776623647487707e-4,3.960046231759464e-5,1.2718044832481192e-5,1.0795649757382331e-4,5.796035991883836e-5,1.1658652065309325e-5,7.45257827319244e-5,4.001186855308712e-5,2.506028501126811e-5
E01000765,Bromley 034D,NA,540752,166082,51.3764,0.020959,ce659e01-90f6-48d4-bcf4-1464aa73cbeb,1334,619,406,231,78,1324.21254067951,613.9367744940863,384.56609692752914,242.76911895348243,82.94055030441235,3.0081751667114082e-5,1.0594527287815371e-4,7.927688801721048e-5,2.8129148184083894e-5,6.678863229151439e-6,6.636344615819401e-5,4.189395654806699e-5,1.4312808093156251e-5,1.265608105084392e-4,5.0045961958365116e-5,1.7097889728453648e-5,7.113556526401409e-5,4.455886635697684e-5,9.610147452194365e-6,4.943781700438338e-5,3.096753463198234e-5,1.954920404797034e-5
E01000766,Bromley 027C,NA,539623,166414,51.3796,0.004879,77f7e9ae-5dc3-4e9d-9577-3dac81f8db26,1325,680,386,210,49,1192.242772295845,591.0782571426422,337.93023065401945,202.82433220434163,60.40995229484176,3.7270066952199136e-5,1.244555251410431e-4,7.356257335478033e-5,2.372922238483986e-5,3.394209195637379e-6,7.115349585077076e-5,4.270603506530445e-5,1.2719724073331161e-5,1.2866927461718686e-4,4.415195345808505e-5,1.315038177687587e-5,6.915258765132068e-5,3.953579684744455e-5,7.067599713912344e-6,3.321047574980752e-5,1.8987035294640894e-5,1.1395940359412763e-5
E01000767,Bromley 027D,NA,540123,166344,51.3789,0.012031,0716e55a-89f0-4973-bb3f-eaa1973a800c,1226,614,358,188,66,1225.02904001821,599.4747721527846,350.21984004400366,210.8650152831428,64.46941253827914,3.340736146086691e-5,1.1092204852115368e-4,6.881524336521661e-5,2.1494376521485324e-5,4.74842951265775e-6,6.480189641830487e-5,3.90167869327609e-5,1.192890783380409e-5,1.1779173427701407e-4,4.143319619498536e-5,1.2667695561955605e-5,6.110703783878779e-5,3.569941223816641e-5,6.571644069814165e-6,4.415370930352276e-5,2.5795088847688964e-5,1.5531049878312256e-5
E01000768,Bromley 034E,NA,539842,165707,51.3732,0.007746,0f364659-cd6d-40a2-b079-db785a685596,1149,565,339,191,54,1198.78191850261,577.5836230659738,351.792067982371,207.2025425359105,62.20368491835492,3.13153341271551e-5,1.0049584769653278e-4,6.6888709883376e-5,2.192790388925775e-5,3.830614252001649e-6,6.120956459453912e-5,3.605191408732989e-5,1.0823042406456997e-5,1.0982005256180234e-4,3.939688246602798e-5,1.1827225832702049e-5,6.112472375866203e-5,3.722957528083289e-5,6.582913548037001e-6,3.5568633291472555e-5,2.166398519835539e-5,1.2759903429046368e-5
E01000769,Bromley 024A,NA,537078,166803,51.3837,-0.03152,c2cba2cb-d4b5-443f-8c06-8de2f0d32045,1065,485,280,164,136,1220.6106560697535,542.7423778870458,346.8524082914274,237.35904161965547,93.6568282716248,1.806348655375158e-5,7.961287320441028e-5,5.3497421565171985e-5,2.1182700510362833e-5,1.4265924742528901e-5,5.087849765749579e-5,3.4817320434703066e-5,1.3738173943490879e-5,8.371087268539741e-5,3.6609510005658935e-5,1.4445333821336086e-5,4.843611250961264e-5,3.095424819716232e-5,8.358242982828194e-6,8.267119504690283e-5,5.2832990874938244e-5,3.615482487709538e-5
E01000770,Bromley 012D,NA,537574,168690,51.4006,-0.02366,fae5d12b-477b-4e1d-ab8d-28d216a48ca7,1213,714,290,139,70,1296.5094828466722,709.764593467419,328.02588489051857,188.74503369085681,69.97397079787771,3.982806336703337e-5,1.4429850384740296e-4,4.9333017256799366e-5,1.3440749625216471e-5,5.164848572949681e-6,6.668921618318942e-5,3.8372759392186454e-5,1.4226039714193096e-5,1.0674410328770203e-4,2.838605864081112e-5,1.0523642395022026e-5,5.0543148114107215e-5,2.33590982670561e-5,4.982926455786492e-6,5.238843252570701e-5,2.4211917719534872e-5,1.3931459181092061e-5
E01000771,Bromley 041C,NA,536855,168843,51.4021,-0.03393,9bf39d02-7343-4a6d-bae1-93c5fe0e6975,1238,665,341,178,54,1231.4870411932127,658.7056185254694,305.8443137512373,199.97142842363883,66.96568049286711,3.592814896741806e-5,1.3131312902457302e-4,5.694193293291445e-5,1.9198485064983478e-5,4.01434719524968e-6,6.097014008010217e-5,3.986435403511915e-5,1.3349625076012896e-5,1.226374644425099e-4,3.723057501425226e-5,1.2467635054785747e-5,6.323978419902619e-5,2.9362932175110398e-5,6.429116534013757e-6,3.948698845081668e-5,1.833424605042457e-5,1.1987554474385016e-5
E01000772,Bromley 012E,NA,538053,168853,51.4019,-0.01672,983ebc98-2b7b-4395-a59c-411a0703d321,1300,709,342,170,79,1331.850142646745,741.5900178078807,333.74152417236843,182.52283445589833,73.99576621059765,4.4685787152314904e-5,1.457403244866847e-4,5.7621989852871005e-5,1.5474606688616975e-5,6.000360348906294e-6,6.558825882168557e-5,3.587013913491403e-5,1.4541952722140266e-5,1.2803888454421473e-4,3.1513396305768395e-5,1.2775705091885254e-5,6.287330505243842e-5,2.8295192969265563e-5,6.273491106716973e-6,6.013597217622729e-5,2.7063297144974e-5,1.4800884357655387e-5
E01000773,Bromley 024B,NA,537201,168398,51.398,-0.02914,2e8f34f6-f3ed-4148-a037-6183086dc9cd,1162,586,337,206,33,1227.9934452975165,635.2617921699003,320.59075798960356,204.80704760254665,67.33384753546594,3.247269930433782e-5,1.119126774166481e-4,5.9155089078516406e-5,2.2820487830368032e-5,2.4737172281652633e-6,5.647777109197464e-5,3.608040863390981e-5,1.1862056322825404e-5,1.1721787658397526e-4,3.7790793536317374e-5,1.2424374844545265e-5,7.078361885985575e-5,3.572161005625102e-5,7.5026287729946764e-6,2.3338307511064307e-5,1.1777893440765121e-5,7.52422059109617e-6
E01000774,Bromley 041D,NA,536469,168177,51.3962,-0.03974,bbbd1ba5-8946-4c91-afbd-b778b0bbcc65,1110,517,310,218,65,1186.456094198259,565.4947986910258,312.2939803894759,232.65698494689582,76.01033017086154,2.153947209952793e-5,9.096880078383063e-5,5.4863170007752864e-5,2.839420889832494e-5,5.692893187322316e-6,5.0237436230712015e-5,3.74265633629014e-5,1.2227466280559485e-5,9.934497373402222e-5,4.087270495164143e-5,1.3353339892458379e-5,6.901480928506905e-5,3.8113364698215054e-5,9.2765458720043e-6,4.235347326735413e-5,2.3389666501969164e-5,1.742514947126063e-5
E01000775,Bromley 024C,NA,537704,167750,51.3921,-0.02216,5b7f1988-0811-4071-8859-ed688027a20e,1700,912,454,227,107,1286.4523781138707,668.5099235573584,348.1181226167732,194.82254262626756,75.00178931347166,5.197907168311172e-5,1.7495806457817957e-4,8.260304054118096e-5,2.283390581571629e-5,8.528259745960103e-6,9.11072084816917e-5,5.098768738197659e-5,1.9628979968402076e-5,1.5862705423865683e-4,4.622837290378441e-5,1.7796763342142948e-5,7.835177811359859e-5,4.08007015893634e-5,8.790480660542944e-6,7.601453676019224e-5,3.958361259280747e-5,2.2152768128516624e-5
